Index,Timestamp,ParticipantID,TaskType,Technique,TaskBlock,Trial,CoinName,Event,Duration,Unnamed: 9
4080,1961.639,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4081,1961.659,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4082,1961.699,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,City,
4083,1961.859,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4084,1961.939,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4085,1962.019,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4086,1962.399,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4087,1962.519,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4088,1962.579,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Castle,
4089,1963.127,19,ObjectCollection,Portal_Gallery,6,1,,Disable_Interface,,
4090,1963.823,19,ObjectCollection,Portal_Gallery,6,1,,Enable_Interface,,
4091,1963.859,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4092,1963.979,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,City,
4093,1964.219,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4094,1964.439,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4095,1964.639,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4096,1965.039,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Castle,
4097,1965.243,19,ObjectCollection,Portal_Gallery,6,1,,Disable_Interface,,
4098,1966.259,19,ObjectCollection,Portal_Gallery,6,1,,Enable_Interface,,
4099,1966.339,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4100,1966.559,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4101,1966.639,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Castle,
4102,1967.039,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4103,1968.559,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4104,1968.619,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4105,1968.899,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4106,1968.979,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4107,1969.039,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Castle,
4108,1974.839,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Snowy,
4109,1975.959,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Castle,
4110,1978.69,19,ObjectCollection,Portal_Gallery,6,1,,Confirm_Transition,World Target (Castle),
4111,1979.192,19,ObjectCollection,Portal_Gallery,6,1,,Disable_Interface,,
4112,1981.099,19,ObjectCollection,Portal_Gallery,6,1,goldCoin_castle_grab_3,GrabbedCoin,24.1,
4113,1982.128,19,ObjectCollection,Portal_Gallery,6,1,,Enable_Interface,,
4114,1982.199,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4115,1982.359,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4116,1982.599,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4117,1982.639,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,City,
4118,1982.799,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Home,
4119,1983.399,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,City,
4120,1983.451,19,ObjectCollection,Portal_Gallery,6,1,,Confirm_Transition,World Target (City),
4121,1983.966,19,ObjectCollection,Portal_Gallery,6,1,,Disable_Interface,,
4122,1984.481,19,ObjectCollection,Portal_Gallery,6,1,,Enable_Interface,,
4123,1984.519,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Funland,
4124,1984.679,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4125,1984.819,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Home,
4126,1985.47,19,ObjectCollection,Portal_Gallery,6,1,,Confirm_Transition,World Target (Home),
4127,1985.971,19,ObjectCollection,Portal_Gallery,6,1,,Disable_Interface,,
4128,1985.998,19,ObjectCollection,Portal_Gallery,6,1,,Enable_Interface,,
4129,1986.079,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,City,
4130,1986.099,19,ObjectCollection,Portal_Gallery,6,1,,SelectedMenuItem,Town,
4131,1987.473,19,ObjectCollection,Portal_Gallery,6,1,goldCoin_castle_grab_3,DepositedInChest,6.37,
4132,1987.473,19,ObjectCollection,Portal_Gallery,6,2,goldCoin_snowy_grab_2,SpawnedCoin,0,
4133,1987.473,19,ObjectCollection,Portal_Gallery,6,2,,Disable_Interface,,
4134,1987.877,19,ObjectCollection,Portal_Gallery,6,2,,Enable_Interface,,
4135,1988.019,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4136,1989.199,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4137,1989.379,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Funland,
4138,1989.439,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Snowy,
4139,1989.479,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Castle,
4140,1989.639,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Snowy,
4141,1989.699,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Funland,
4142,1989.759,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4143,1989.799,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4144,1990.099,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4145,1990.499,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4146,1990.579,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4147,1990.599,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Funland,
4148,1990.679,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Snowy,
4149,1990.739,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Castle,
4150,1991.279,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Snowy,
4151,1991.339,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Funland,
4152,1991.399,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4153,1991.499,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4154,1991.799,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4155,1991.939,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4156,1992.019,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Funland,
4157,1992.119,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4158,1992.219,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4159,1992.439,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4160,1992.499,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Funland,
4161,1992.539,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Snowy,
4162,1993.236,19,ObjectCollection,Portal_Gallery,6,2,,Confirm_Transition,World Target (Snowscape),
4163,1993.737,19,ObjectCollection,Portal_Gallery,6,2,,Disable_Interface,,
4164,1995.019,19,ObjectCollection,Portal_Gallery,6,2,goldCoin_snowy_grab_2,GrabbedCoin,7.55,
4165,1995.576,19,ObjectCollection,Portal_Gallery,6,2,,Enable_Interface,,
4166,1995.719,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Town,
4167,1995.859,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,City,
4168,1995.999,19,ObjectCollection,Portal_Gallery,6,2,,SelectedMenuItem,Home,
4169,1996.661,19,ObjectCollection,Portal_Gallery,6,2,,Confirm_Transition,World Target (Home),
4170,1997.162,19,ObjectCollection,Portal_Gallery,6,2,,Disable_Interface,,
4171,1998.303,19,ObjectCollection,Portal_Gallery,6,2,goldCoin_snowy_grab_2,DepositedInChest,3.28,
4172,1998.303,19,ObjectCollection,Portal_Gallery,6,3,goldCoin_castle_grab_2,SpawnedCoin,0,
4173,1998.875,19,ObjectCollection,Portal_Gallery,6,3,,Enable_Interface,,
4174,1998.999,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Town,
4175,1999.099,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,City,
4176,1999.659,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,City,
4177,1999.739,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Town,
4178,1999.799,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Funland,
4179,1999.919,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Snowy,
4180,2000.059,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Castle,
4181,2000.459,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Snowy,
4182,2000.579,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Funland,
4183,2000.759,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Snowy,
4184,2000.839,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Castle,
4185,2001.228,19,ObjectCollection,Portal_Gallery,6,3,,Confirm_Transition,World Target (Castle),
4186,2001.729,19,ObjectCollection,Portal_Gallery,6,3,,Disable_Interface,,
4187,2004.579,19,ObjectCollection,Portal_Gallery,6,3,goldCoin_castle_grab_2,GrabbedCoin,6.28,
4188,2005.347,19,ObjectCollection,Portal_Gallery,6,3,,Enable_Interface,,
4189,2005.379,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Town,
4190,2005.559,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,City,
4191,2005.939,19,ObjectCollection,Portal_Gallery,6,3,,SelectedMenuItem,Home,
4192,2006.697,19,ObjectCollection,Portal_Gallery,6,3,,Confirm_Transition,World Target (Home),
4193,2007.198,19,ObjectCollection,Portal_Gallery,6,3,,Disable_Interface,,
4194,2008.534,19,ObjectCollection,Portal_Gallery,6,3,goldCoin_castle_grab_2,DepositedInChest,3.95,
4195,2008.534,19,ObjectCollection,Portal_Gallery,6,4,goldCoin_city_grab,SpawnedCoin,0,
4196,2009.342,19,ObjectCollection,Portal_Gallery,6,4,,Enable_Interface,,
4197,2009.419,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4198,2009.459,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4199,2009.859,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4200,2009.919,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4201,2009.999,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,City,
4202,2010.699,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,City,
4203,2010.779,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4204,2010.799,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4205,2010.859,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Snowy,
4206,2010.919,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Castle,
4207,2011.499,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Snowy,
4208,2011.579,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4209,2011.639,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4210,2011.739,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,City,
4211,2012.219,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,City,
4212,2012.319,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4213,2012.439,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,City,
4214,2013.185,19,ObjectCollection,Portal_Gallery,6,4,,Confirm_Transition,World Target (City),
4215,2013.686,19,ObjectCollection,Portal_Gallery,6,4,,Disable_Interface,,
4216,2014.839,19,ObjectCollection,Portal_Gallery,6,4,goldCoin_city_grab,GrabbedCoin,6.3,
4217,2015.745,19,ObjectCollection,Portal_Gallery,6,4,,Enable_Interface,,
4218,2015.959,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4219,2016.119,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4220,2016.219,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4221,2016.339,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Snowy,
4222,2016.399,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Castle,
4223,2016.579,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Snowy,
4224,2016.659,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Funland,
4225,2016.699,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Town,
4226,2016.799,19,ObjectCollection,Portal_Gallery,6,4,,SelectedMenuItem,Home,
4227,2017.415,19,ObjectCollection,Portal_Gallery,6,4,,Confirm_Transition,World Target (Home),
4228,2017.917,19,ObjectCollection,Portal_Gallery,6,4,,Disable_Interface,,
4229,2019.113,19,ObjectCollection,Portal_Gallery,6,4,goldCoin_city_grab,DepositedInChest,4.27,
4230,2019.113,19,ObjectCollection,Portal_Gallery,6,5,goldCoin_medieval_grab_2,SpawnedCoin,0,
4231,2019.629,19,ObjectCollection,Portal_Gallery,6,5,,Enable_Interface,,
4232,2019.759,19,ObjectCollection,Portal_Gallery,6,5,,SelectedMenuItem,Town,
4233,2020.299,19,ObjectCollection,Portal_Gallery,6,5,,SelectedMenuItem,Funland,
4234,2020.619,19,ObjectCollection,Portal_Gallery,6,5,,SelectedMenuItem,Town,
4235,2021.174,19,ObjectCollection,Portal_Gallery,6,5,,Confirm_Transition,World Target (Town),
4236,2021.675,19,ObjectCollection,Portal_Gallery,6,5,,Disable_Interface,,
4237,2022.679,19,ObjectCollection,Portal_Gallery,6,5,goldCoin_medieval_grab_2,GrabbedCoin,3.57,
4238,2023.485,19,ObjectCollection,Portal_Gallery,6,5,,Enable_Interface,,
4239,2023.559,19,ObjectCollection,Portal_Gallery,6,5,,SelectedMenuItem,Funland,
4240,2023.859,19,ObjectCollection,Portal_Gallery,6,5,,SelectedMenuItem,City,
4241,2023.939,19,ObjectCollection,Portal_Gallery,6,5,,SelectedMenuItem,Home,
4242,2024.448,19,ObjectCollection,Portal_Gallery,6,5,,Confirm_Transition,World Target (Home),
4243,2024.946,19,ObjectCollection,Portal_Gallery,6,5,,Disable_Interface,,
4244,2026.617,19,ObjectCollection,Portal_Gallery,6,5,goldCoin_medieval_grab_2,DepositedInChest,3.94,
4245,2026.617,19,ObjectCollection,Portal_Gallery,6,6,goldCoin_snowy_grab_3,SpawnedCoin,0,
4246,2027.243,19,ObjectCollection,Portal_Gallery,6,6,,Enable_Interface,,
4247,2027.359,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4248,2027.499,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4249,2027.719,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4250,2027.779,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4251,2027.819,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4252,2027.879,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Castle,
4253,2028.279,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4254,2028.379,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4255,2028.479,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4256,2028.539,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4257,2028.899,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4258,2029.019,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4259,2029.219,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4260,2029.359,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4261,2029.419,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4262,2029.559,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4263,2029.599,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4264,2029.659,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Castle,
4265,2029.959,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4266,2030.059,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4267,2030.079,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4268,2030.099,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4269,2030.439,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4270,2030.539,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4271,2030.659,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4272,2030.739,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4273,2030.759,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Castle,
4274,2031.099,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4275,2031.219,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4276,2031.279,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4277,2031.519,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Funland,
4278,2031.619,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4279,2031.659,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Castle,
4280,2031.859,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Snowy,
4281,2033.617,19,ObjectCollection,Portal_Gallery,6,6,,Confirm_Transition,World Target (Snowscape),
4282,2034.119,19,ObjectCollection,Portal_Gallery,6,6,,Disable_Interface,,
4283,2036.039,19,ObjectCollection,Portal_Gallery,6,6,goldCoin_snowy_grab_3,GrabbedCoin,9.42,
4284,2036.902,19,ObjectCollection,Portal_Gallery,6,6,,Enable_Interface,,
4285,2037.219,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Town,
4286,2037.379,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,City,
4287,2037.919,19,ObjectCollection,Portal_Gallery,6,6,,SelectedMenuItem,Home,
4288,2038.657,19,ObjectCollection,Portal_Gallery,6,6,,Confirm_Transition,World Target (Home),
4289,2039.158,19,ObjectCollection,Portal_Gallery,6,6,,Disable_Interface,,
4290,2039.171,19,ObjectCollection,Portal_Gallery,6,6,,Enable_Interface,,
4291,2039.269,19,ObjectCollection,Portal_Gallery,6,6,,Disable_Interface,,
4292,2040.646,19,ObjectCollection,Portal_Gallery,6,6,goldCoin_snowy_grab_3,DepositedInChest,4.61,
4293,2040.646,19,ObjectCollection,Portal_Gallery,6,7,goldCoin_funland_grab_2,SpawnedCoin,0,
4294,2041.579,19,ObjectCollection,Portal_Gallery,6,7,,Enable_Interface,,
4295,2041.679,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Town,
4296,2042.179,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,City,
4297,2042.559,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,City,
4298,2042.639,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Town,
4299,2042.719,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Funland,
4300,2043.299,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Town,
4301,2043.419,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Funland,
4302,2043.459,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Snowy,
4303,2043.519,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Castle,
4304,2044.239,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Castle,
4305,2044.539,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Snowy,
4306,2044.839,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Funland,
4307,2044.879,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Town,
4308,2044.939,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,City,
4309,2045.119,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,City,
4310,2045.299,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Town,
4311,2045.359,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Funland,
4312,2046.172,19,ObjectCollection,Portal_Gallery,6,7,,Confirm_Transition,World Target (Funland),
4313,2046.673,19,ObjectCollection,Portal_Gallery,6,7,,Disable_Interface,,
4314,2048.279,19,ObjectCollection,Portal_Gallery,6,7,goldCoin_funland_grab_2,GrabbedCoin,7.63,
4315,2049.152,19,ObjectCollection,Portal_Gallery,6,7,,Enable_Interface,,
4316,2049.459,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Town,
4317,2049.559,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,City,
4318,2049.619,19,ObjectCollection,Portal_Gallery,6,7,,SelectedMenuItem,Home,
4319,2050.293,19,ObjectCollection,Portal_Gallery,6,7,,Confirm_Transition,World Target (Home),
4320,2050.795,19,ObjectCollection,Portal_Gallery,6,7,,Disable_Interface,,
4321,2050.809,19,ObjectCollection,Portal_Gallery,6,7,,Enable_Interface,,
4322,2052.187,19,ObjectCollection,Portal_Gallery,6,7,goldCoin_funland_grab_2,DepositedInChest,3.91,
4323,2052.187,19,ObjectCollection,Portal_Gallery,6,8,goldCoin_medieval_grab,SpawnedCoin,0,
4324,2052.187,19,ObjectCollection,Portal_Gallery,6,8,,Disable_Interface,,
4325,2053.078,19,ObjectCollection,Portal_Gallery,6,8,,Enable_Interface,,
4326,2053.179,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4327,2053.379,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4328,2053.499,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,City,
4329,2053.879,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,City,
4330,2053.979,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4331,2054.059,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4332,2054.159,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Snowy,
4333,2054.259,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Castle,
4334,2054.579,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Snowy,
4335,2054.659,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4336,2054.739,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4337,2055.159,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4338,2055.239,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Snowy,
4339,2055.339,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Castle,
4340,2055.719,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Snowy,
4341,2055.779,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4342,2055.879,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4343,2055.999,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,City,
4344,2056.339,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,City,
4345,2056.519,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4346,2056.599,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4347,2056.739,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Snowy,
4348,2056.979,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4349,2057.099,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4350,2057.219,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4351,2057.359,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Snowy,
4352,2057.579,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Funland,
4353,2057.659,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Town,
4354,2058.451,19,ObjectCollection,Portal_Gallery,6,8,,Confirm_Transition,World Target (Town),
4355,2058.953,19,ObjectCollection,Portal_Gallery,6,8,,Disable_Interface,,
4356,2060.039,19,ObjectCollection,Portal_Gallery,6,8,goldCoin_medieval_grab,GrabbedCoin,7.85,
4357,2060.511,19,ObjectCollection,Portal_Gallery,6,8,,Enable_Interface,,
4358,2060.959,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,City,
4359,2061.019,19,ObjectCollection,Portal_Gallery,6,8,,SelectedMenuItem,Home,
4360,2061.542,19,ObjectCollection,Portal_Gallery,6,8,,Confirm_Transition,World Target (Home),
4361,2062.043,19,ObjectCollection,Portal_Gallery,6,8,,Disable_Interface,,
4362,2063.255,19,ObjectCollection,Portal_Gallery,6,8,goldCoin_medieval_grab,DepositedInChest,3.22,
4363,2063.255,19,ObjectCollection,Portal_Gallery,6,9,goldCoin_city_grab_3,SpawnedCoin,0,
4364,2063.743,19,ObjectCollection,Portal_Gallery,6,9,,Enable_Interface,,
4365,2063.779,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Town,
4366,2064.299,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,City,
4367,2064.599,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,City,
4368,2064.719,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Town,
4369,2064.799,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Funland,
4370,2064.859,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Snowy,
4371,2064.959,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Castle,
4372,2065.139,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Snowy,
4373,2065.259,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Funland,
4374,2065.419,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Snowy,
4375,2065.579,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Castle,
4376,2065.979,19,ObjectCollection,Portal_Gallery,6,9,,SelectedMenuItem,Snowy,
